IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
256;Jean sans Peur;;2566;Dietrich Crau;Ecuyer et ambassadeur du roi de Bohême;Aucune mention particulière;Paris;3 colliers à la devise du duc;;16 écus;31 May 1410;ADCO, B 1560, f° 140 v°
257;Jean sans Peur;;2449;Les serviteurs et officiers de la duchesse de Bourgogne;Quatre femmes de l'hôtel ducal;Pour leurs étrennes;Aucune mention;4 diamants (partagés);;16 écus ;1 January 1408;ADCO, B 1556, f° 90 v°
258;Jean sans Peur;;276;Jacques de Montberon;;Pour ses étrennes;Aucune mention;1 capeline garnie de 2 diamants;;16 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
259;Jean sans Peur;;69;Jean Marchant;Confesseur du duc;Pour ses étrennes;Gand;1 gobelet barré et martelé ;1500 estelins au prix de 10 l. t./marc;16 l. 5 s. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r°
260;Jean sans Peur;;2500;Elie (?);Chevalier écossais;Aucune mention particulière;Paris;1 collier d'or à la devise du duc;;160 écus;3 June 1409;ADCO, B 1558, f° 116 r° et 116 v°
261;Jean sans Peur;;2501;Hayne Hans;Chevalier de Bohême;Aucune mention particulière;Paris;1 collier d'or à la devise du duc;;160 écus;3 June 1409;ADCO, B 1558, f° 116 r° et 116 v°
262;Jean sans Peur;;2469;Bonne de Bar;Comtesse de Saint-Pol;Aucune mention particulière;Aucune mention;1 fermail garni de trois perles et un diamant;;160 fr. monn. royal;4 August 1408;ADCO, B 1554, f° 122 r°
263;Jean sans Peur;;2223;Philippe de Bourgogne;Comte de Nevers, frère du duc;Pour ses étrennes;Gand;1 hanap d'or à 22 carats;2006 estelins au prix de 78 l. 15 s. t./marc;160 l. 9 s. 4 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 r° et 121 v°
264;Jean sans Peur;;2220;Louis de France;Duc de Guyenne;Aucune mention particulière;Paris;1 image de saint Michel en or, garnie de 7 gros saphirs, 4 balais, 26 perles et 1 rubis;;1600 écus d'or;21 February 1413;ADCO, B 1572, f° 45 v°
265;Jean sans Peur;;2511;Des dames et damoiselles;;"""Qui estoient en la compaignie de madicte dame de Brabant""";Bruxelles;12 diamants;;162 fr. monn. royal (13 fr. demi monn. roya/diamant);29 July 1409;ADCO, B 1558, f° 116 v°
266;Jean sans Peur;;92;Jean de Vergy;Maréchal de Bourgogne;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'or poinçonné;2112 estelins ob. au prix de 75 fr./marc;164 fr. 11 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
267;Jean sans Peur;Marguerite de Bavière;457;Marie de Bourgogne, de Savoie;Comtesse de Genève;Don accordé au mois de septembre 1407 à son départ pour le comté de Savoie;Aucune mention;1 hanap d'or;2110 estelins au prix de 76 l. t./marc;166 fr. 5 s. t. monn. royal;4 October 1407;ADCO, B 1556, f° 83 v°
268;Jean sans Peur;;2598;Le seigneur de Dist (Diest) (?);;"""Lequel arma mon dit seigneur pour le behourt de Brouxelles""";Aucune mention;1 fermail d'or garni d'un balais carré, 1 saphir carré et 5 perles;;168 fr. 15 s. t. monn. royal ;12 January 1411;ADCO, B 1570, f° 212 r°
269;Jean sans Peur;;28;Renaud IV de Bethencourt, dit Morelet de Bethencourt;;Pour ses étrennes;Paris;1 lineau garni de 3 saphirs et 3 perles;;17 écus 14 s. p. monn. royal;1 January 1410;ADCO, B 1560, f° 133 v°
270;Jean sans Peur;;2379;Le seigneur de Gluies (?);Conseiller et chambellan du duc;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent couvert d'or et poinçonné;1607 estelins au prix de 10 fr./marc;17 fr. 19 s. 4 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 r°
271;Jean sans Peur;;325;Georges de La Tremoille;Ecuyer et premier chambellan du duc;Pour ses étrennes;Gand;1 collier d'argent en façon de rabots;2000 estelins;17 l. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 r°
272;Jean sans Peur;;738;Jean de La Baume;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;Aucune mention;1 hanap d'or couvert et poinçonné;2405 estelins au prix de 100 écus/marc;173 fr. 8 s. 9 d. t. monn. royal;1 March 1409;ADCO, B 1558, f° 115 v°
273;Jean sans Peur;;2401;Marguerite de Corbie;Dame de Gamaches;Aucune mention particulière;Paris;12 tasses d'argent;24015 estelins au prix de 7 l. 5 s. t./marc;174 l. 13 s. 7 d. t. monn. royal;18 February 1406;ADCO, B 1543, f° 170 r°
274;Jean sans Peur;;2367;Jean de Rotselaar;Ecuyer et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;Un gobelet d'argent doré couvert et poinçonné;1 marc, 6 onces et demie au prix de 10 fr./marc;18 fr. 2 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 130 v°
275;Jean sans Peur;;2380;Jean de Witheiq (?);Chevalier et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent doré couvert et poinçonné;1615 estelins au prix de 10 fr./marc;18 fr. 8 s. 9 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 r°
276;Jean sans Peur;;89;Regnault d'Azincourt;Echanson du duc;"""En recompensacion dun autre quil avoit que mondit seigneur fist prandre de lui et donner a Raymon escuier du sire de Pons Perilleur""";Aucune mention;1 collier à la devise du duc;;18 fr. monn. royal;21 May 1407;ADCO, B 1560, f° 148 v°
277;Jean sans Peur;;390;Henri du Houx;Ménestrel du duc;"""Au baptisement de lenfans de Henry du Houx""";Paris;1 gobelet d'argent doré;1512 estelins au prix de 10 fr./marc;18 fr. monn. royal;6 August 1410;ADCO, B 1560, f° 141 v°
278;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Des chevaliers et écuyers;Pour leurs étrennes;Aucune mention;6 petites capelines (partagées);;18 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
279;Jean sans Peur;;2473;Les serviteurs et officiers du roi d'Ecosse;Un écuyer;Aucune mention particulière;Paris;1 collier à la devise du duc;;18 fr. monn. royal;31 May 1410;ADCO, B 1560, f° 140 v°
280;Jean sans Peur;;2565;Englebert;Seigneur de Castegrate (?);Aucune mention particulière;Paris;1 collier à la devise du duc;;18 fr. monn. royal;31 May 1410;ADCO, B 1560, f° 140 v°
281;Jean sans Peur;;2527;Monseigneur le marquis (?);;Pour ses étrennes;Paris;1 lineau garni de 2 gros balais, 1 saphir et 3 grosses perles;;180 écus;1 January 1410;ADCO, B 1560, f° 131 r°
282;Jean sans Peur;;2518;La fille du seigneur de Croÿ;;Le jour de ses noces faites à Paris en l'hôtel de la reine au mois d'avril 1409;Paris;6 tasses d'argent dorées;18012 estelins ob. au prix de 10 fr./marc;180 fr. 15 s. 7 d. t. monn. royal;2 December 1409;ADCO, B 1558, f° 120 r°
283;Jean sans Peur;;2290;Guillaume IV de Baviere;Comte de Hainaut;Pour ses étrennes;Aucune mention;1 capeline garnie de 12 gros diamants entourant le bord de la capeline et un diamant pendant en un anneau;;180 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
284;Jean sans Peur;;2395;Perrette de Marey;Femme de Jean de Saulx, seigneur de Courtivron, chancelier du duc;Pour leurs étrennes;Paris;6 gros hanaps d'argent dorés ;18 marcs (l'ensemble) au prix de 10 fr./marc;180 fr. monn. royal;1 January 1406;ADCO, B 1543, f° 132 v°
285;Jean sans Peur;;152;Regnier Pot;Chevalier, conseiller et chambellan du duc;Pour ses étrennes;Gand;6 hanaps dorés;18205 estelins au prix de 10 l. t../marc;182 l. 16 s. 3 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
286;Jean sans Peur;;2436;Les ambassadeurs des villes de la Hanse et d'Allemagne;;Dons accordés lors d'une ambassae desdites villes de Hanse et d'Allemagne;Gand;2 hanaps à couvercle poinçonnés (A), 1 gobelet à couvercle tout d'argent doré (B) + 5 hanaps à couvercle doré et poinçonné (C) + 6 hanaps à couvercle d'argent doré poinçonné (D) + 1 gobelet à couvercle d'argent doré (E);3014 loos et 307 loos et demi (A) et 4007 loos et demi (B) au prix de 22 s. de gros monn. de Flandre/le marc de Flandre + 6000 de Flandres à 2 loos à 24 s. de gros/le marc (C) + 6000 de Flandre à 24 s. de gros/marc (D) + 2000 et demi et loot et demi à 23 s. de gros/le marc;183 écus et 12 gros au prix de 40 gros monn. de Flandre l'écu;10 August 1407;ADCO, B 1547, f° 118 r°
287;Jean sans Peur;;1692;Guillaume de Boisratier;Archevêque de Bourges et d'autres ambassadeurs du duc de Berry qui ne sont pas nommés;"""Qui estoient alez devers mon dit seigneur en ladicte ville de Saint Omer""";Saint-Omer;1 hanap d'or;2 marcs 4 onces 2 estelins au prix de 75 fr./marc;188 fr. 8 s. 9 d. t. monn. royal;20 May 1411;ADCO, B 1570, f° 208 r°
288;Jean sans Peur;;164;Girard de Terny ou de Ternier;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 pots d'argent dorés + 1 grand hanap d'argent doré;18705 estelins au prix de 10 fr./marc;189 fr. 6 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
289;Jean sans Peur;;92;Jean de Vergy;;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 gobelet d'argent doré, couvert et poinçonné;1718 estelins au prix de 10 fr./marc;19 fr. 14 s. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
290;Jean sans Peur;;2635;Jean Millet;Secrétaire du roi et du duc de Guyenne;"""Pour courtoisie de avoir fait aucune lettres touchans le fait et la retenue et estat de monseigneur le conte de Charolois devers MdS de Guienne""";Aucune mention;1 gobelet d'argent doré couvert;1717 estelins ob. au prix de 10 fr./marc;19 fr. 16 s. 10 d. t. monn. royal;7 July 1412;ADCO, B 1571, f° 132 v° et 133 r°
291;Jean sans Peur;;2451;Les serviteurs et officiers de la reine de France;Un messager d'Isabeau de Baviere, reine de France;"""Donne a ung messaige qui le jour de lan derrain passe lui presenta estreynes de par la Royne""";Paris;1 gobelet d'argent;1711 estelins au prix de 10 fr./marc;19 fr. 7 s. t. monn. royal;1 February 1408;ADCO, B 1554, f° 112 v°
292;Jean sans Peur;;2394;Louis de Baviere, dit Le Barbu;Grand maître d'hôtel du roi;Pour leurs étrennes;Paris;1 hanap d'or poinçonné;2 marcs 4 onces 9 estelins au prix de 75 fr./marc;191 fr. 14 s. 8 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 132 r° et 132 v°
293;Jean sans Peur;;2392;Jean III de Chalon-Arlay;;"""Pour le servir en larmee presentement faite a Paris""";Paris;1 hanap d'or poinçonné ;2410 estelins au prix de 75 fr./marc;192 fr. 3 s. 6 d. p. monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
294;Jean sans Peur;;738;Jean de La Baume;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 grands pots d'argent dorés + 1 hanap d'argent doré;19112 estelins ob. au prix de 10 fr./marc;192 fr. monn. royal;9 November 1410;ADCO, B 1560, f° 144 v°
295;Jean sans Peur;Marguerite de Bavière, duchesse de Bourgogne;559;Adolphe II de Clèves;Comte de Clèves;Aucune mention particulière;Paris;1 hanap d'or couvert;2500 estelins au prix de 75 fr./marc;196 fr. 18 s. 6 d. t. monn. royal;22 November 1412;ADCO, B 1572, f° 39 r°
296;Jean sans Peur;;2437;Agnes de Courtiamble;;"""Pour le pris de la josute a Gand""";Aucune mention;7 diamants;;20 écus ;18 August 1407;ADCO, B 1556, f° 91 v°
297;Jean sans Peur;;2473;Les serviteurs et officiers du roi d'Ecosse;Deux Ecossais;Lors de leur retour en Ecosse;Aucune mention;2 colliers d'or à la devise du duc;;20 écus ;2 September 1408;ADCO, B 1556, f° 86 v°
298;Jean sans Peur;;406;Pons de Perellos;Chevalier, conseiller et chambellan du duc;Aucune mention particulière;Conflans;De l'or et argent de 460 bouillons d'argent moitié dorés et moitié blancs pour mettre sur 4 robes (partagés);10 fr. or/marc pour façon or et argent;20 écus 12 s. 6 d. t. monn. royal;22 May 1407;ADCO, B 1547, f° 127 r°
299;Jean sans Peur;;601;Robert de Wavrin;Seigneur de Wavrin;Aucune mention particulière;Conflans;De l'or et argent de 460 bouillons d'argent moitié dorés et moitié blancs pour mettre sur 4 robes (partagés);10 fr. or/marc pour façon or et argent;20 écus 12 s. 6 d. t. monn. royal;22 May 1407;ADCO, B 1547, f° 127 r°
300;Jean sans Peur;;2432;Les serviteurs de Pons de Perellos;Un chevalier ;Aucune mention particulière;Conflans;De l'or et argent de 460 bouillons d'argent moitié dorés et moitié blancs pour mettre sur 4 robes (partagés);10 fr. or/marc pour façon or et argent;20 écus 12 s. 6 d. t. monn. royal;22 May 1407;ADCO, B 1547, f° 127 r°
301;Jean sans Peur;;127;Jean de Kernezem;Ecuyer et échanson du duc;Aucune mention particulière;Bruges;1 collier d'argent à la devise du duc;;20 écus d'or;24 February 1407;ADCO, B 1547, f° 117 r°
302;Jean sans Peur;;2425;Les serviteurs et officiers du duc;Dix chevaliers de l'hôtel ducal;Etrennes;Aucune mention;10 diamants pointus ;;20 écus/p. (200 fr. monn. royal l'ensemble);1 January 1415;ADCO, B 393, liasse 68, c. 118
303;Jean sans Peur;;2368;Jacques de Lichtervelde;Seigneur de Coolscamp;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent doré couvert et poinçonné;2 marcs demie once au prix de 10 fr./marc;20 fr. 12 s. 6 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 130 v°
304;Jean sans Peur;;2366;Henri de Diest;Chevalier, conseiller et chambellan du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent doré couvert et poinçonné;2 marcs 7 estelins au prix de 10 fr./marc;20 fr. 9 s. 4 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 130 v°
305;Jean sans Peur;;2378;Simon;Licencié en lois, conseiller du duc de Limbourg;"""Laquelle mondit seigneur a donnee a pluseurs chevaliers et escuiers qui lestoient venus servir en armes a Paris""";Paris;1 gobelet d'argent couvert d'or et taillié;2 marcs et 7 estelins au prix de 10 fr./marc;20 fr. 9 s. 4 d. t. monn. royal;9 November 1405;ADCO, B 1543, f° 131 r°
306;Jean sans Peur;;35;Michault de Laillier;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
307;Jean sans Peur;;51;Guillaume Viguier;Secrétaire du duc;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
308;Jean sans Peur;;54;Jean de Lachenel, dit Boulogne;Sommelier du corps du duc;Pour ses étrennes;Aucune mention;De la vaisselle (partagée);;20 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
309;Jean sans Peur;;90;Pierre de Montbertault;Conseiller du duc;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v° et 86 r°
310;Jean sans Peur;;128;Philippe Musnier, dit Jossequin;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
311;Jean sans Peur;;161;Guillaume Sanguin;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
312;Jean sans Peur;;182;Jean Chousat;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
313;Jean sans Peur;;204;Jacques de Courtiambles;;Pour ses étrennes;Aucune mention;1 capeline garnie de 2 diamants;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
314;Jean sans Peur;;205;Guillaume Bonnier;Bailli de Hesdin;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
315;Jean sans Peur;;274;Jean de Pressy;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
316;Jean sans Peur;;275;Regnaudin Doriac;Conseiller du duc;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
317;Jean sans Peur;;276;Jean de Velery;Maître de la chambre aux deniers du duc;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
318;Jean sans Peur;;362;Jean V de Roubaix;Seigneur de Roubaix;"""Au retour de son voyage""";Aucune mention;1 capeline garnie d'un diamant;;20 fr. monn. royal;23 June 1409;ADCO, B 1556, f° 88 v°
319;Jean sans Peur;;364;Regnaudin Baudescot;;Le jour de ses noces;Paris;1 hanap d'argent doré, couvert et poinçonné;2000 estelins au prix de 10 fr./marc;20 fr. monn. royal;28 November 1412;ADCO, B 1572, f° 40 v°
320;Jean sans Peur;;506;Jean de Sacquespee;;Pour ses étrennes;Aucune mention;1 capeline;;20 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
321;Jean sans Peur;Michault de Laillier;2465;Jacques Le Fer;;"""A la fille de maistre Jaques le Fer le jour de ses nocs qui furent faites en may mil CCCC et VII""";Bruges;1 gobelet d'argent doré;2000 estelins au prix de 10 fr./marc;20 fr. monn. royal;14 August 1407;ADCO, B 1547, f° 127 v°
322;Jean sans Peur;;2466;Les serviteurs et officiers du duc des Mons;Un écuyer;"""Qui lui a apporteez certaines nouvelles dun enffant qui est audit duc""";Aucune mention;1 hanap d'argent doré;2000 estelins au prix de 10 fr./marc;20 fr. monn. royal;3 July 1408;ADCO, B 1556, f° 84 r°
323;Jean sans Peur;;2504;Jean de Houberch (?);Ecuyer du seigneur de Roubaix;Aucune mention particulière;Aucune mention;1 capeline garnie d'un diamant;;20 fr. monn. royal;23 June 1409;ADCO, B 1556, f° 88 v°
324;Jean sans Peur;;2570;Regnaudin de Laudan;Ecuyer et frère du capitaine de Lourdes;"""Pour le plaisir quil a fait a mondit seigneur a estre venu dudit pais par devers lui a Paris, pour aucunes choses secretes";Paris;1 gobelet d'argent;;20 fr. monn. royal;17 June 1410;ADCO, B 1560, f° 137 v°
325;Jean sans Peur;;2626;Maître Richard;;Pour ses étrennes;Aucune mention;De la vaisselle (partagée);;20 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
326;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Les chambellans;Pour leurs étrennes;Aucune mention;12 capelines garnies de 2 diamants;;20 fr. monn. royal/capeline;1 January 1409;ADCO, B 1556, f° 85 v°
327;Jean sans Peur;;;Madame du Bois;;Pour ses étrennes;Gand;1 hanap couvert;2100 estelins au prix de 10 l. t./marc;20 l. 12 s. 6 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 122 r°
328;Jean sans Peur;;2422;Isabeau de Baviere;Reine de France;Pour ses étrennes;Paris;1 gros diamant assis en 1 anneau;;200 écus;1 January 1410;ADCO, B 1560, f° 139 r°
329;Jean sans Peur;;2278;Harmelet (?);Ecuyer d'écurie du duc;"""Donnez de grace especiale pour lui aidier a supporter les frais des armes quil devoit faire ou mois de decembre a Lille a lencontre de Robert Sotusbroke engles lesquelz 200 escus furrent mis en un gobelet dore quil donna semblablement le dit jour audit Harmelet pour ce par mandement""";Lille;1 gobelet d'argent;;200 écus ;12 December 1407;ADCO, B 1554, f° 85 v°
330;Jean sans Peur;;274;Jean de Pressy;;Pour ses étrennes, en récompense d'une pomme d'or qu'il offrit au duc le jour de l'an;Aucune mention;200 fr.;;200 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
331;Jean sans Peur;Jean de Noident;305;Maître Jean de Saulx;Secrétaire du duc;Le jour de ses noces;Aucune mention;De la vaisselle, comprenant tasses et aiguières d'argent;;200 fr. monn. royal;6 July 1412;ADCO, B 1571, f° 130 r°
332;Jean sans Peur;;319;Jean VI de Ghistelles;;"""Pour le servir en larmee presentement faite a Paris""";Paris;2 bouteilles couvert d'argent doré + 1 hanap couvert d'argent doré;20000 estelins au prix de 10 fr./marc;200 fr. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
333;Jean sans Peur;;402;Pierre de La Tremoille;Ecuyer, conseiller et chambellan du duc;Dons pour le baptême d'un fils dudit Pierre de La Trémouille, qu'il a porté sur les fonts en son nom;Douai;De la vaiselle d'argent;;200 fr. monn. royal;27 January 1407;ADCO, B 1547, f° 118 v° et 119 r°
334;Jean sans Peur;;650;Jean Ier de Croÿ;Seigneur de Croÿ;Pour ses étrennes;Aucune mention;De la vaisselle;;200 fr. monn. royal;1 January 1408;ADCO, B 1556, f° 90 v°
335;Jean sans Peur;;1111;Jean Mainfroy;;"""En recompensacion de certains joyaux quil donna a icellui seigneur ledit jour""";Aucune mention;200 fr.;;200 fr. monn. royal;1 January 1408;ADCO, B 1556, f° 90 v°
336;Jean sans Peur;;1111;Jean Mainfroy;;Pour ses étrennes, en récompense d'une belle tasse, d'une ceinture d'argent doré et une dague qu'il offrit au duc le jour de l'an;Aucune mention;200 fr.;;200 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 86 r°
337;Jean sans Peur;;1248;Les serviteurs et officiers du roi de France;Les ambassadeurs du roi de France;Pour leurs étrennes;Aucune mention;4 capelines garnies de diamants;;200 fr. monn. royal;1 January 1409;ADCO, B 1556, f° 85 v°
338;Jean sans Peur;;1343;Charles de Savoisy;Conseiller et chambellan du duc;Pour ses étrennes;Aucune mention;6 tasses d'argent dorées + 1 hanap d'argent doré + 1 aiguière d'argent dorée;20000 estelins au prix de 10 fr./marc;200 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 208 r° et 208 v°
339;Jean sans Peur;Michault de Laillier;2462;Jean Sanguin;;Le jour de ses noces;Paris;De la vaisselle d'argent;20000 d'argent dorés;200 fr. monn. royal;22 June 1408;ADCO, B 1554, f° 113 r°
340;Jean sans Peur;Marguerite de Bavière;2593;Amedee VIII de Savoie;Comte de Savoie;Lors de sa visite à Dijon auprès de la duchesse de Bourgogne;Aucune mention;1 fermail garni d'un balais et 5 grosses perles rondes;;200 fr. monn. royal;29 November 1410;ADCO, B 1562, f° 51 r°
341;Jean sans Peur;;2595;Antoine des Essarts;Conseiller et garde de l'Epargne du roi;Pour ses étrennes;Aucune mention;6 tasses d'argent dorées + 1 hanap d'argent doré + 1 aiguière d'argent dorée;20000 estelins au prix de 10 fr./marc;200 fr. monn. royal;1 January 1412;ADCO, B 1570, f° 208 r° et 208 v°
342;Jean sans Peur;;2630;Nicole de Pise;Chevalier, maître d'hôtel et ambassadeur du pape;"""Qui estoit venu a Paris devers le Roy et mon dit seigneur""";Aucune mention;6 tasses d'argent + 1 hanap d'argent + 1 aiguière d'argent;20000 estelins au prix de 10 fr./marc;200 fr. monn. royal;3 March 1412;ADCO, B 1570, f° 208 v°
343;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et Sainte-Croix, chevalier et chambellan du duc;Pour ses étrennes;Gand;2 pots d'argents sans pommettes blanches ;20015 estelins au prix de 10 l. t../marc;200 l. 18 s. 9 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
344;Jean sans Peur;;203;Jean de Noident;Receveur général du duc;Le jour de ses noces;Paris;12 tasses d'argent vérées;24000 estelins au prix de 10 fr./marc;204 fr. monn. royal;9 November 1410;ADCO, B 1560, f° 144 r°
345;Jean sans Peur;;225;Guillaume IV de Vienne;Seigneur de Saint-Georges et Sainte-Croix, chevalier et chambellan du duc;Pour ses étrennes;Gand;2 pots d'argent dorés à pommetttes blanches;20217 estelins au prix de 40 l. t./marc;204 l. 11 s. 10 d. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
346;Jean sans Peur;;820;Les serviteurs et officiers du duc de Brabant;Un écuyer;"""Qui lui apporta les nouvelles de la nativite de lenfant de mondit seigneur de Brabant""";Paris;1 hanap d'argent doré;2105 estelins au prix de 10 fr./marc;21 fr. 11 s. t. monn. royal;6 August 1410;ADCO, B 1560, f° 141 v°
347;Jean sans Peur;;695;Jean Michel, dit Maître Michel;Valet de chambre du duc;Aucune mention particulière;Paris;1 gobelet d'argent doré;2017 estelins au prix de 10 fr./marc;21 fr. 12 d. p. monn. royal;30 August 1410;ADCO, B 1560, f° 141 v° et 142 r°
348;Jean sans Peur;;2390;Jean de Lyon (?);Conseiller du roi d'Ecosse;"""Qui estoit venu devers mondit seigneur a Paris""";Paris;1 hanap d'argent doré couvert;2 marcs 1 once au prix de 10 fr./marc;21 fr. 5 s. t. monn. royal;27 December 1405;ADCO, B 1543, f° 128 r°
349;Jean sans Peur;;385;Jeanne de Poissy;;Pour ses étrennes;Gand;1 hanap doré et poinçonné;2100 estelins au prix de 10 l. t../marc;21 l. 5 s. t. monn. royal;17 February 1407;ADCO, B 1547, f° 121 v°
350;Jean sans Peur;;2419;Marie de Berry;Comtesse de Clermont;"""Donna [...] au baptesmement dun sien filz dont elle estoit darrenerement acouche lequel ycelli seigneur a fait tenrir sur fons et porter son nom""";Paris;1 hanap d'or;;211 fr. monn. royal;23 December 1406;ADCO, B 1547, f° 116 v°
351;Jean sans Peur;;2425;Les serviteurs et officiers du duc de Bourgogne;Des chevaliers et écuyers;Pour leurs étrennes;Aucune mention;48 diamants;;216 fr. monn. royal (l'ensemble);1 January 1412;ADCO, B 1570, f° 216 v°
352;Jean sans Peur;;69;Jean Marchant;Evêque de Bethléem et confesseur du duc;Pour leurs étrennes;;1 anneau avec un saphir carré;;22 écus;4 January 1417;ADCO, B 1603, f° 23 v°
353;Jean sans Peur;;2545;Robert de Flandre;;Pour ses étrennes;Paris;1 lineau garni de 3 saphirs et 3 perles;;22 écus;1 January 1410;ADCO, B 1560, f° 133 r°
354;Jean sans Peur;;362;Jean V de Roubaix;Seigneur de Roubaix;Pour leurs étrennes;Paris;1 gobelet d'argent doré;2 marcs 2 onces 14 estelins au prix de 10 fr./marc;22 fr. 17 s. 6 d. t. monn. royal;1 January 1406;ADCO, B 1543, f° 132 v°
355;Jean sans Peur;;205;Guillaume Bonnier;Chevalier, conseiller, chambellan et gouverneur d'Arras;Pour ses étrennes;Aucune mention;1 diamant à pointe;;22 fr. demi monn. royal;1 January 1412;ADCO, B 1570, f° 213 r°
356;Jean sans Peur;;245;Philibert de Chantemerle;Seigneur de Chantemerle;Pour ses étrennes;Aucune mention;1 diamant;;22 fr. demi monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
357;Jean sans Peur;;374;Girard de Bourbon;Seigneur de Montperroux;Pour ses étrennes;Aucune mention;1 diamant;;22 fr. demi monn. royal;1 January 1412;ADCO, B 1570, f° 216 v°
358;Jean sans Peur;;454;Marguerite de Bourgogne, de Guyenne;Duchesse de Guyenne et épouse de Louis de France;Pour ses étrennes;Aucune mention;1 gros diamant à pointe;;22 fr. demi monn. royal;1 January 1412;ADCO, B 1570, f° 213 r°
359;Jean sans Peur;;680;Gauthier de Bauffremont, dit de Ruppes;Chevalier ;Etrennes;Aucune mention;1 diamant émaillé à feuilles vertes blanches et vermeilles ;;22 fr. demi monn. royal;1 January 1415;ADCO, B 393, liasse 68, c. 118
