IdDon;Auteur;Intermediaire;IdBene;Beneficiaire;Statut;Nature;Lieu;Formes;Poids;Prix;Informations;Sources
85;Jean sans Peur;;88;Jean d'Aunay, dit Le Gallois d'Aunay;Chevalier et maître d'hôtel du duc et de la duchesse;Rappel de sa pension annuelle de 240 fr./an, payée en deux termes (Saint-André et le dernier jour de mai). Ici, partie de sa pension pour la Saint-André;Aucune mention;120 fr. (quittance);;;14 March 1407;ADCO, B 1554, f° 58 r°
86;Jean sans Peur;;2164;Robert de Bar;;Pension de 900 fr./an, ainsi que 3 écuyers et 8 valets lorsqu'il sera au service du duc en son hôtel;Aucune mention;176 fr.;;;26 March 1407;ADCO, B 1556, f° 44 r°
87;Jean sans Peur;;588;Rogue de Poix;Seigneur de Poix, chevalier, conseiller et chambellan du duc;Pension de 1000 fr./an, payée en deux termes (Pâques et la Saint-Rémi), en qualité de conseiller et chambellan du duc;Paris;Néant;;;30 March 1407;ADCO, B 1556, f° 45 v°
88;Jean sans Peur;;470;Enguerrand de Bournonville;;Pension de 300 fr./an, payée en deux termes (Saint-Jean et Noël);Paris;Néant;;;3 April 1407;ADCO, B 1556, f° 46 v°
89;Jean sans Peur;;522;Maître Jean Petit ou Jean Le Petit;Docteur en théologie et conseiller du duc;"""Je, Jehan le Petit, docteur en theologie, Conseiller de monseigneur le duc de Bourgoingne, Conte de Flandres, Dartois et de Bourgoingne. Confesse avoir eu et receu de Jehan de Pressy, Receveur general des finances de mondit seigneur, la somme de cent frans dor monnoie royal qui deubz mestoient a cause de ma pension, laquelle se monte a cent frans que mondit seigneur ma ordonne prendre et avoir de lui chascun an tant comme il lui plaira. A paier a deux termes, cest assavoir a la feste saint Jehan baptiste et a Noel. Et les cent frans ainsi receus par moy comme dit est sont pour les paiemens des termes de Noel mil CCCC et six et de saint Jehan baptiste darrain passee. De laquelle somme de cent frans dor monnoie dite je me tien pour content, et en quicte ledit seigneur, son dit Receveur et tous autrs quil appartient. Tesmoing me saing manuel et scel cy mis le Ve jour davril lan mil CCCC et sept.[Signature : J. le Petit][Sceau]""";Aucune mention;100 fr. d'or (quittance);;;5 April 1407;ADCO, B 364, liasse ?, c. 2
90;Jean sans Peur;;406;Pons de Perellos;Chevalier, conseiller et chambellan du duc;Pension annuelle de 500 fr/an, pour le terme de Pâques;Aucune mention;250 fr. (quittance);;;24 April 1407;ADCO, B 1554, f° 52 v°
91;Jean sans Peur;;876;Philibert de Montjeu;Conseiller du duc;"""Auquel ycelui seigneur par ses lettres donneez a Yppre le derrain jour davril 1407 et pour les causes contenues en ycelles a ordonne prendre et avoir de lui chascun an la somme de 200 fr. dor de pencion a paier a deux termes en lan cest assavoir saint Remy et pasques le premier terme et paiement commencant a la saint Remy 1408""";Ypres;Pension de 200 fr./an, payée en deux termes (Saint-Rémi et Pâques);;;30 April 1407;ADCO, B 1554, f° 56 v°
92;Jean sans Peur;;416;Guy Armenier;Conseiller du duc;"""Pour ce paie audit maistre Guy pour ledit premier terme du premier jour de may 1407, par sa quittance cy renue avec la coppie de sadicte retenue collacionnee par maistre Jehan de Saux secretaire de mondit seigneur""";Aucune mention;150 fr. (partie de pension);;;1 May 1407;ADCO, B 1547, f° 81 v°
93;Jean sans Peur;;77;Jean de La Chapelle;Seigneur de La Chapelle, chevalier, conseiller et chambellan du duc;Rappel de la pension annuelle de 500 fr./an, payée en deux termes (Saint-Rémi et Pâques);Aucune mention;500 fr. (quittance);;;1 May 1407;ADCO, B 1554, f° 54 r°
94;Jean sans Peur;;192;Jean, dit Le bâtard du Bochet;Ecuyer-panetier du duc;"""Je, Jehan du Boschet, escuier panetier de monseigneur le duc de Bourgoingne. Confesse avoir eu et receu de Jehan de Pressy, Receveur general des finances de mondit seigneur, la somme de quatre vins frans dor qui mestoient deuz a cause de ma pension de VIIIxx fr. que mondit seigneur ma ordonne prendre et avoir de lui chacun an tant comme il lui plaira a deux termes. Cest assavoir st Andry diver et au darrain jour de may. Et ce pour ledit terme de St Andry mil CCCC et six derrain passe de laquelle somme de IIIIxx fr. je me tieng pour content et en quicte mondit seigneur, ledit Pressy et tous autres. Tesmoing mes scel et seing manuel cy mis le premier jour de may lan mil CCCC et sept. Bochet.[Sceau]""";Aucune mention;80 fr. monn. royal (quittance);;;1 May 1407;ADCO, B 386, liasse 6, c. 66
95;Jean sans Peur;;90;Pierre de Montbertault;Conseiller et contrôleur général des finances du duc;"""Auquel ycelui seigneur par ses lettres donneez a Paris le 19e jour de may 1407 et pour les causes contenus en ycelle a ordonne prendre et avoir de pencion chacun an tant quil lui plaira par les mains dudit receveur general present et advenir la somme de 500 écus dor a II termes cest assavoir la Saint Remi et Pasques, le premier terme commencant a la Saint Remi 1407 et 3 fr. par jour oultre et pardessus ladicte pencion toutes et quantes fors quil laquera ou fait desdictes services ou autres besoingnes de mondit seigneur tant en la ville de Paris comme dehors exepte [...] en sa maison a Arras ou il tient son domicile dout ycelui seigneur le voeult estre par sa certifficacion dedictez journees""";Paris;Pension de 500 écus d'or/an, payée en deux termes (Saint-Rémi et Pâques);;;19 May 1407;ADCO, B 1547, f° 82 r°
96;Jean sans Peur;;394;Jean Lengret;Conseiller et maître des requêtes de l'hôtel du duc;"""Auquel ycelui seigneur par ses lettres donneez a Paris le 21e jour de may lan 1407 pour les causes contenues en ycelles a ordonne prendre et avoir de lui la somme de 200 fr. dor de pencion a ycelle paier a deux termes en lan cest assavoir la moitie au 21e jour de novembre et lautre moitie au 21e jour de may le premier terme de paiement commencant audit 21e jour de novembre oudit an 1407""";Paris;Pension annuelle de 200 fr/an, payée en deux termes (le 21e jour de novembre et le 21e jour de mai);;;21 May 1407;ADCO, B 1554, f° 54 v°
97;Jean sans Peur;;391;Jean Le Boulangier, dit Pagot;Ménestrel du duc;Pension annuelle de 67 fr./an, payée de 3 mois en 3 mois. Le premier terme commencera à la fin août 1407;Conflans;Pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois;;;24 May 1407;ADCO, B 1554, f° 61 v°
98;Jean sans Peur;;393;Guillaume Caillet;Ménestrel du duc;Pension annuelle de 67 fr./an, payée de 3 mois en 3 mois. Le premier terme commencera à la fin août 1407;Conflans;Pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois;;;24 May 1407;ADCO, B 1554, f° 62 r°
99;Jean sans Peur;;2165;Jean Wanezie;Ménestrel du duc;Pension annuelle de 67 fr./an, payée de 3 mois en 3 mois. Le premier terme commencera à la fin août 1407;Conflans;Pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois;;;24 May 1407;ADCO, B 1554, f° 62 r°
100;Jean sans Peur;;390;Henri du Houx;Ménestrel du duc;Pension annuelle de 67 fr./an, payée de 3 mois en 3 mois. Le premier terme commencera à la fin août 1407;Conflans;Pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois;;;24 May 1407;ADCO, B 1554, f° 62 v°
101;Jean sans Peur;;398;Christophe d'Albourg;Trompette du duc;Pension annuelle de 100 écus/an, payée de 3 mois en 3 mois. Le premier terme commencera à la fin août 1407;Conflans;Pension annuelle de 100 écus/an payée en 4 termes tous les 3 mois;;;24 May 1407;ADCO, B 1556, f° 52 v°
102;Jean sans Peur;;88;Jean d'Aunay, dit Le Gallois d'Aunay;Chevalier et maître d'hôtel du duc et de la duchesse;"""Pour ce paie audit messire Jehan pour le terme de may 1407 par sa quittance cy rendue avec la coppie des dictes lettres colacionne par maistre Guillaume Vignier secretaire de mondit seigneur tout cy rendue 120 fr. pour ce""";Paris;120 fr. (partie de pension);;;31 May 1407;ADCO, B 1547, f° 77 r°
103;Jean sans Peur;;1651;Jean Bateteau;Ecuyer et panetier du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (Saint-André et le dernier jour de mai);Paris;160 fr. (quittance);;;31 May 1407;ADCO, B 1547, f° 79 v°
104;Jean sans Peur;;2162;Jacques de Villers;Ecuyer et échanson du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (Saint-André et le dernier jour de mai);Aucune mention;160 fr. (quittance);;;31 May 1407;ADCO, B 1547, f° 78 v° et 79 r°
105;Jean sans Peur;;967;Etienne Moreau;Contrôleur de la dépense de l'hôtel du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (Saint-André et le dernier jour de mai);Aucune mention;160 fr. (quittance);;;31 May 1407;ADCO, B 1547, f° 80 r°
106;Jean sans Peur;;23;Girart de Bourbon;Ecuyer d'écurie du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (Saint-André et le dernier jour de mai);Aucune mention;160 fr. (quittance);;;3 June 1407;ADCO, B 1554, f° 59 r°
107;Jean sans Peur;;677;Baudouin, dit Beaugois d'Ailly;Chevalier, conseiller et chambellan du duc, vidame d'Amiens;Paiement pour sa pension de 500 fr./an;Aucune mention;100 fr. (quittance);;;3 June 1407;ADCO, B 1556, f° 57 r°
108;Jean sans Peur;;192;Jean, dit Le bâtard du Bochet;Ecuyer et panetier du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (Saint-André et le dernier jour de mai);Aucune mention;160 fr. (quittance);;;8 June 1407;ADCO, B 1554, f° 59 v°
109;Jean sans Peur;;276;Jean de Velery;Maître de la chambre aux deniers;"""Pour ce paie a lui pour ung an servi au 9e jour de juillet 1407 par sa quittance cy rendue avec la coppie des dictez lettrez collacionnee par maistre Baude des Bordes""";Aucune mention;200 fr. (pension);;;9 July 1407;ADCO, B 1547, f° 81 v°
110;Jean sans Peur;;1182;Jean du Rup;Ecuyer;Paiement pour sa pension de 12 l. t., octroyée par Philippe le Hardi, duc de Bourgogne + arrérages;Aucune mention;44 l. 8 s. t. (quittance);;;12 July 1407;ADCO, B 1569, f° 79 v°
111;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol;Rappel de sa pension annuelle de 4000 fr., payée en deux termes (Saint-Jean et Noël). Ici, il s'agit d'un reste dû au comte de Saint-Pol;Aucune mention;200 fr.;;;29 August 1407;ADCO, B 1556, f° 43 r°
112;Jean sans Peur;;402;Pierre de La Tremoille;Chevalier, conseiller et chambellan du duc;Pension de 500 fr./an, remplaçant une pension de 1000 fr./an octroyée par Philippe le Hardi le 16 décembre 1401;Aucune mention;Pension de 500 fr./an + paiement de 250 fr. ;;;15 September 1407;ADCO, B 1556, f° 55 v°
113;Jean sans Peur;;394;Jean Lengret;Archidiacre du Grand Caux et conseiller du duc;Rappel de pension annuelle de 200 fr./an, payée en deux termes (21 mai et 21 novembre);Aucune mention;100 fr. (quitance);;;26 September 1407;ADCO, B 1554, f° 54 v°
114;Jean sans Peur;;178;Jean Malouel;Peintre;"""Lequel icellui seigneur tant pour grant habilite e souffisance qui est en lui de son mestier comme aussi pour parfaire les ouvraiges par lui encommenciez e neccesserement affaire es chartreux de Dijon a retenu a lui a son paintre aux gaiges ou pension de 8 gros escuz par jour tant comme il lui plaira a iceulx prendre de mois en mois, tant pour lannee commencant le premier jour de janvier mil CCCC VII comme pour les autres annees ensuivans, comme plus a plain est contenu es lettres dudit seigneur sur ce faces donnees a Paris le XXVIe jour dottobre mil CCCC VII pour paie a lui pour sesdiz gaiges dun an remi au derrain jour de decembre mil CCCC IX""";Paris;Pension de 8 gros écus/jour;;;26 October 1407;ADCO, B 1558, f° 65 v°
115;Jean sans Peur;;416;Guy Armenier;Docteur en lois, conseiller et maître des requêtes du duc;"""Je, Guy Armenier, docteur en lois, conseiller et maistre des requestes de monseigneur de Bourgoingne, confesse avoir eu et receu de Jehan Carondellet, tresorier de Dole, la somme de cent livres estevans que deue mestoit a cause de ma pense que je prent et ay acostume panre chacun an sur ledit tresorier a deux termes. Cest assavoir a Pasques et a la Toussains desservir pour un an feni a ladite Toussains darrenierement passee. De laquelle somme de C l. estevenans, je me tien pour bien content, et en quicte mon tres redoubte seigneur monseigneur de Bourgoingne, ledit tresorier et tous autres qui acquicter en sont. Tesmoinge mes scel et seign manuel cy mis le penultieme jour de novembre mil IIIIc et sept. Guy Armenier.[Sceau]""";Aucune mention;100 l. t. estevenant (quittance);;;29 November 1407;ADCO, B 374, liasse 19, c. 90
116;Jean sans Peur;;559;Adolphe II de Clèves;Comte de Clèves et de La Marck;Pension annuelle au terme de la Toussaint, pour l'année 1406;Aucune mention;1000 écus (quittance);;;4 December 1407;ADCO, B 1554, f° 51 r°
117;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol;Pension annuelle de 3000 écus/an aux termes de Noël et Saint-Jean-Baptiste, pour l'année 1406;Aucune mention;3000 écus (quittance);;;11 December 1407;ADCO, B 1554, f° 51 r°
118;Jean sans Peur;;2167;Jean de Curiet;Ecuyer de cuisine du duc;"Pension annuelle de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai). L'octroi de cette pension précise que ledit Jean de Curiet ""ne sera tenus de demander a mon dit seigneur aucuns dons ou bienffaiz pour pertes de chevaux ne autrement en quelque maniere que ce soit fors seulement en augmentacion de mariage et rachetement de prison""";Lille;Pension de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);;;12 December 1407;ADCO, B 1554, f° 60 r°
119;Jean sans Peur;;294;Vermonnet de Mery;Ecuyer de cuisine du duc;"Pension annuelle de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai). L'octroi de cette pension précise que ledit Vermonnet de Mery ""ne sera tenus de demander a mon dit seigneur aucuns dons ou bienffaiz pour pertes de chevaux ne autrement en quelque maniere que ce soit fors seulement en augmentacion de mariage et rachetement de prison""";Lille;Pension de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);;;12 December 1407;ADCO, B 1554, f° 60 r°
120;Jean sans Peur;;2169;Hayne d'Ypres;Ecuyer de cuisine du duc;"Pension annuelle de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai). L'octroi de cette pension précise que ledit Heyne Dippre ""ne sera tenus de demander a mon dit seigneur aucuns dons ou bienffaiz pour pertes de chevaux ne autrement en quelque maniere que ce soit fors seulement en augmentacion de mariage et rachetement de prison""";Lille;Pension de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);;;12 December 1407;ADCO, B 1554, f° 60 v°
121;Jean sans Peur;;73;Jean de La Hamaide;Seigneur de La Hamaide, de Conde et de Renaix, conseiller du duc;Pension de 600 fr./an, payée en deux termes (Saint-Jean et Noël), en qualité de nouveau conseiller du duc de Bourgogne;Lille;300 fr.;;;12 December 1407;ADCO, B 1556, f° 44 r°
122;Jean sans Peur;;2154;Jean Haguenin;Avocat au Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 53 r°
123;Jean sans Peur;;525;Pierre de Marigny;Avocat au Parlement et conseiller du duc audit Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 53 r°
124;Jean sans Peur;;2161;Henri de Thoisy;Avocat et conseiller du duc au Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 53 r° et 53 v°
125;Jean sans Peur;;2153;Jean Perier;Avocat au Parlement et conseiller du duc audit Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 53 v°
126;Jean sans Peur;;523;André Cotin;Avocat au Parlement et conseiller du duc audit Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 53 v°
127;Jean sans Peur;;2156;Barthelemy Destourbes;Procureur au Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 54 r°
128;Jean sans Peur;;2157;Etienne Ligier;Procureur du duc au Parlement;Paiement pour sa pension de 20 fr./an;Aucune mention;20 fr. (quittance);;;12 December 1407;ADCO, B 1556, f° 54 r°
129;Jean sans Peur;;2170;Jeannin Le Fevre;Queux du duc;Pension de 60 fr.an, payée en deux termes (le 31 mai et le 30 novembre). Le premier terme commence le 31 mai 1408;Aucune mention;Pension de 60 fr./an, payée en deux termes (le 31 mai et le 30 novembre);;;12 December 1407;ADCO, B 1558, f° 60 r°
130;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol;Reste sur sa pension annuelle de 3000 écus/an aux termes de Noël et Saint-Jean-Baptiste;Aucune mention;900 fr. (quittance);;;24 December 1407;ADCO, B 1554, f° 51 v°
131;Jean sans Peur;;374;Girard de Bourbon;Seigneur de Montperroux, chevalier;Paiement pour sa pension de 500 fr./an;Aucune mention;180 fr. (quittance);;;1 January 1408;ADCO, B 1556, f° 57 r°
132;Jean sans Peur;;90;Pierre de Montbertault;Conseiller et contrôleur général des finances du duc;"""Pour ce paie audit Montbertault sur sadicte pencion pour le terme de Saint-Rémi 1408 par sa quittance ci rendu avec la coppie des dictez lettres fait pour le service du chastelet de Paris""";Paris;250 écus d'or (partie de pension);;;15 January 1408;ADCO, B 1547, f° 82 r°
133;Jean sans Peur;;967;Etienne Moreau;Contrôleur de la dépense de l'hôtel du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);Aucune mention;80 fr. (quittance);;;3 February 1408;ADCO, B 1554, f° 61 r° et 61 v°
134;Jean sans Peur;;559;Adolphe II de Clèves;Comte de Clèves et de La Marck;Partie de sa pension annuelle de 1000 écus/an au terme de la Toussaint;Aucune mention;500 écus d'or (quittance) ;;;14 February 1408;ADCO, B 1554, f° 51 r°
135;Jean sans Peur;;217;Guillaume II de Namur;Comte de Namur;Rappel de sa pension annuelle de 3000 fr., payée en 3 termes tous les 4 mois. ;Aucune mention;200 fr. (quittance);;;14 February 1408;ADCO, B 1556, f° 46 v°
136;Jean sans Peur;;15;Jean Pioche;Chevalier et maître d'hôtel du duc;Rappel de sa pension annuelle de 240 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);Aucune mention;240 fr. (quittance);;;17 February 1408;ADCO, B 1554, f° 57 v° et 58 r°
137;Jean sans Peur;;559;Adolphe II de Clèves;Comte de Clèves et de La Marck;Partie de sa pension annuelle de 1000 écus/an au terme de la Toussaint, pour l'année 1407;Aucune mention;500 écus d'or (quittance);;;2 March 1408;ADCO, B 1554, f° 51 r°
138;Jean sans Peur;;245;Philibert de Chantemerle;Ecuyer et chambellan du comte de Charolais;Pension de 400 fr./an, payée en deux termes (Noël et la Saint-Jean). Le premier paiement commencera à la Saint-Jean 1408;Aucune mention;Pension annuelle de 400 fr., payée en deux termes (Noël et la Saint-Jean);;;3 March 1408;ADCO, B 1562, f° 24 r°
139;Jean sans Peur;;508;Raoul Le Maire;Conseiller du duc;Paiement pour sa pension de 200 fr./an;Aucune mention;200 fr. (quittance);;;6 March 1408;ADCO, B 1556, f° 48 v°
140;Jean sans Peur;;359;Waléran III de Luxembourg;Comte de Saint-Pol;Reste sur sa pension annuelle de 3000 écus/an aux termes de Noël et Saint-Jean-Baptiste;Aucune mention;689 fr. 7 s. 6 d. t. (quittance);;;8 March 1408;ADCO, B 1554, f° 52 v°
141;Jean sans Peur;;259;Lourdin de Saligny;Chevalier, conseiller et chambellan du duc;Pension de 500 fr./an, payée en deux termes (Noël et la Saint-Jean) ;Paris;Néant;;;8 March 1408;ADCO, B 1556, f° 47 r°
142;Jean sans Peur;;88;Jean d'Aunay, dit Le Gallois d'Aunay;Chevalier et maître d'hôtel du duc et de la duchesse;Rappel de sa pension annuelle de 240 fr./an, payée en deux termes (Saint-André et le dernier jour de mai). Ici, partie de sa pension pour la Saint-André;Aucune mention;120 fr. (quittance);;;14 March 1408;ADCO, B 1554, f° 58 v°
143;Jean sans Peur;;550;Oudart de L'Espinace;Ecuyer et échanson du duc;Paiement pour sa pension de 160 fr./an;Aucune mention;80 fr. (quittance);;;14 March 1408;ADCO, B 1556, f° 49 r°
144;Jean sans Peur;;537;Guyot de Savigny;Ecuyer d'écurie du duc;Pension de 160 fr./an, payée en deux termes (le dernier jour de mai et la Saint-André). Paiement ici de la première pension annuelle couvrant 1407;Aucune mention;180 fr.;;;18 March 1408;ADCO, B 1554, f° 58 v°
145;Jean sans Peur;;162;Pierre de La Rocherousse;Ecuyer du corps du roi, conseiller et chambellan du duc;Pension de 300 fr./an, en accroissement de la pension de 200 écus accordée en 1404, payée en deux termes (Pâques et la Saint-Rémi). Le premier terme commencera à Pâques 1408;Paris;Pension de 300 fr./an, payée en deux termes (Pâques et la Saint-Rémi);;;20 March 1408;ADCO, B 1562, f° 24 v°
146;Jean sans Peur;;391;Jean Le Boulangier, dit Pagot;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;16 écus;;;22 March 1408;ADCO, B 1554, f° 61 v°
147;Jean sans Peur;;391;Jean Le Boulangier, dit Pagot;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;20 fr.;;;22 March 1408;ADCO, B 1554, f° 61 v°
148;Jean sans Peur;;393;Guillaume Caillet;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;16 écus;;;22 March 1408;ADCO, B 1554, f° 62 r°
149;Jean sans Peur;;393;Guillaume Caillet;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;20 fr.;;;22 March 1408;ADCO, B 1554, f° 62 r°
150;Jean sans Peur;;2165;Jean Wanezie;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;16 écus;;;22 March 1408;ADCO, B 1554, f° 62 v°
151;Jean sans Peur;;390;Henri du Houx;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;16 écus;;;22 March 1408;ADCO, B 1554, f° 62 v°
152;Jean sans Peur;;390;Henri du Houx;Ménestrel du duc;Rappel de sa pension annuelle de 67 fr./an, payée en 4 termes tous les 3 mois. ;Aucune mention;20 fr.;;;22 March 1408;ADCO, B 1554, f° 62 v°
153;Jean sans Peur;;182;Jean Chousat;Conseiller et gouverneur général des finances du duc;"Pension de 400 fr., payée en deux termes (la Saint-Rémi et Pâques) + 2 fr. demi/jour de gages lorsqu'il ""vacquera et entendra es fais et besoingnes dessusdis hors des villes de Salins et de Poligny, ou est sa principale maison et demourance""";Aucune mention;Pension de 400 fr./an + 2 fr. demi/jour de gages + 600 fr. (quittance);;;27 March 1408;ADCO, B 1559, f° 55 r°
154;Jean sans Peur;;937;Regnaud VI de Pons;Seigneur de Pons;Pension de 1000 fr./an, payée en deux termes (Pâques et la Saint-Rémi). Le premier terme commencera à la Saint-Rémi 1409;Paris;Pension annuelle de 1000 fr., payée en deux termes (Pâques et la Saint-Rémi);;;31 March 1408;ADCO, B 1562, f° 23 r° et 23 v°
155;Jean sans Peur;;1207;Charles II de Lorraine;Duc de Lorraine;"Pension de 2000 fr./an, payée en deux termes (la Saint-Rémi et Pâques), ""pour consideracion de pluiseurs grans et notables services et plaisirs que ledit monseigneur de Lorraine a fait a mondit seigneur pour mainteffois [...] et les gens darmes et de trait quil aura seront soldoiez et paiez ainsi et par la forme et maniere que seront les aultres gens darmes et de trait que ycellui seigneur aura avec lui lesquelles choses dessus dites ledit monseigneur de Lorraine sera tenus par la foy et son corps a compaignier et servir mon dit seigneur de tout son povoir toute maintes fois que nestier en aura et quil lui fera savoir contre tous ceulx qui peuvent vivre et morir excepte lempereur ou roy des Romains et par especiale le Roy de France ses alliez levesque et la cite de Mez seulement et aussi en toute choses raisonnables mondit seigneur aidera et confortera ledit monseigneur de Lorraine sil en a mestrer comme son parent pour pare audit monseigneur de Lorraine""""";Paris;Pension annuelle de 2000 fr., payée en deux termes (la Saint-Rémi et Pâques);;;6 April 1408;ADCO, B 1556, f° 54 v°
156;Jean sans Peur;;1651;Jean Bateteau;Ecuyer et panetier du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai). Ici, partie de sa pension;Aucune mention;70 fr. (quittance);;;13 April 1408;ADCO, B 1554, f° 59 v°
157;Jean sans Peur;;192;Jean, dit Le bâtard du Bochet;Ecuyer et panetier du duc;Rappel de sa pension annuelle de 160 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);Aucune mention;100 fr. (quittance);;;13 April 1408;ADCO, B 1554, f° 59 v° et 60 r°
158;Jean sans Peur;;2167;Jean de Curiet;Ecuyer de cuisine du duc;Rappel de sa pension annuelle de 60 fr./an, payée en deux termes (la Saint-André er le dernier jour de mai);Aucune mention;50 fr. (quittance);;;13 April 1408;ADCO, B 1554, f° 60 r°
159;Jean sans Peur;;294;Vermonnet de Mery;Ecuyer de cuisine du duc;Rappe de sa pension annuelle de 60 fr./an, payée en deux termes (la Saint-André et le dernier jour de mai);Aucune mention;50 fr. (quittance);;;13 April 1408;ADCO, B 1554, f° 60 v°
160;Jean sans Peur;;2171;Thibaud Garconnet, dit Le Garconnot;Queux du duc;Paiement pour sa pension de 60 fr./an;Aucune mention;40 fr. (quittance);;;14 April 1408;ADCO, B 1556, f° 50 r° et 50 v°
161;Jean sans Peur;;243;Jean Manus;Valet de chambre et maître canonnier du duc;Pension de 100 fr./an, payée en deux termes (la Toussaint et Pâques). Le premier terme commence à la Toussaint 1408;Aucune mention;Pension de 100 fr./an, payée en deux termes (la Toussaint et Pâques);;;14 April 1408;ADCO, B 1558, f° 61 r°
162;Jean sans Peur;;876;Philibert de Montjeu;Conseiller du duc;"Rappel de la pension annuelle de 200 fr./an, payée en deux termes (la Saint-Rémi et Pâques). La source indique : ""dessus dit et pour ce que soux de certaine ordonnance nagaires par mon dit seigneur interduite sur le tassement de toutes pencions par lui octroyees tant a vie comme a rappel ledit seigneur par ses autres lettres donneez a Paris le 24e jour de mars 1408 et pour certaines causes contenues en ycelles a releve ledit maistre Philebert de sa dicte pencion et voeult quil en joysse tout par la forme et maniere quil faisoi par avant ladicte ordonnance pour ce paie audit maistre Philebert sur ce qui lui poeut est deu de sadicte pencion pour le terme de la Saint Remy 1408 par sa quittance donnee le 22e jour davril lan 1407 aprez pasques a rendre avec coppie des lettres donnees ci dessus est fecte mencion cest assavoir la coppie dz la dicte pencion colacionnee par maistre Guillaume Vignier secretaire de mon dit seigneur et celle de renouvelement colacionnee par maistre Jehan Fortier secretaire dicelui seigneur et par vertu du mandement rendy cy redevant au commencement de ce chapitre""";Aucune mention;40 fr. (quittance);;;22 April 1408;ADCO, B 1554, f° 56 v°
163;Jean sans Peur;;566;Guillaume Bourgeois;Physicien du duc et du comte de Charolais;Pension de 100 fr./an, payée en deux termes (la Saint-Rémi et Pâques). Le premier terme commence à la Saint-Rémi 1409;Paris;Pension de 100 fr./an, payée en deux termes (la Saint-Rémi et Pâques);;;30 April 1408;ADCO, B 1558, f° 61 r°
164;Jean sans Peur;;90;Pierre de Montbertault;Conseiller et contrôleur général des finances du duc;Rappel de sa pension annuelle de 250 écus/an, à prendre à deux termes (Saint-Rémi et Pâques);Aucune mention;250 écus ;;;1 May 1408;ADCO, B 1554, f° 57 r°
165;Jean sans Peur;;226;Antoine de Craon;Cousin, chevalier, conseiller et chambellan du duc;Paiement pour sa pension annuelle octroyée le 19 décembre 1405;Aucune mention;66 fr. 14 s. 9 d. t.;;;1 May 1408;ADCO, B 1556, f° 44 v°
166;Jean sans Peur;;406;Pons de Perellos;Chevalier, conseiller et chambellan du duc;Paiement pour sa pension de 500 fr./an;Aucune mention;250 fr. (quittance);;;1 May 1408;ADCO, B 1556, f° 46 r°
